id,lon,lat,geocode,avg_rad,bin_GMM,filename,City_Municipality,City_Municipality_PCODE,Province,Region,POCEN2010,POPCEN2015,POV_2009,POV_2012,POV_2015,Highly_Urbanized,Is.City
1639,121.7168044,17.37629742,23136000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001639.jpg,Santo Tomas,PH023136000,Isabela,Region II,21688,23005,18.46,23.38,21.17,FALSE,FALSE
1640,121.751647,17.37629742,23136000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001640.jpg,Santo Tomas,PH023136000,Isabela,Region II,21688,23005,18.46,23.38,21.17,FALSE,FALSE
1641,121.7864897,17.37629742,23106000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001641.jpg,Cabagan,PH023106000,Isabela,Region II,45732,50174,16.55,19.31,17.17,FALSE,FALSE
1643,121.8561751,17.37629742,23106000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001643.jpg,Cabagan,PH023106000,Isabela,Region II,45732,50174,16.55,19.31,17.17,FALSE,FALSE
1644,121.8910178,17.37629742,23106000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001644.jpg,Cabagan,PH023106000,Isabela,Region II,45732,50174,16.55,19.31,17.17,FALSE,FALSE
1645,121.9258604,17.37629742,23106000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001645.jpg,Cabagan,PH023106000,Isabela,Region II,45732,50174,16.55,19.31,17.17,FALSE,FALSE
1646,121.9607031,17.37629742,23106000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001646.jpg,Cabagan,PH023106000,Isabela,Region II,45732,50174,16.55,19.31,17.17,FALSE,FALSE
1647,121.9955458,17.37629742,23106000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001647.jpg,Cabagan,PH023106000,Isabela,Region II,45732,50174,16.55,19.31,17.17,FALSE,FALSE
1648,122.0303885,17.37629742,23106000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001648.jpg,Cabagan,PH023106000,Isabela,Region II,45732,50174,16.55,19.31,17.17,FALSE,FALSE
1650,122.1000738,17.37629742,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001650.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1651,122.1349165,17.37629742,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001651.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1652,122.1697592,17.37629742,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001652.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1654,122.2394446,17.37629742,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001654.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1655,120.4624679,17.34145474,12926000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001655.jpg,Santa Maria,PH012926000,Ilocos Sur,Region I,28597,30321,16.91,18.54,11.33,FALSE,FALSE
1656,120.4973106,17.34145474,12904000,0.211715281,1,CNN_DIMG_PHI_2015_ST_384_3840_001656.jpg,Burgos,PH012904000,Ilocos Sur,Region I,11679,12224,26.5,31.58,13.08,FALSE,FALSE
1657,120.5321533,17.34145474,12904000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001657.jpg,Burgos,PH012904000,Ilocos Sur,Region I,11679,12224,26.5,31.58,13.08,FALSE,FALSE
1658,120.5669959,17.34145474,140119000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001658.jpg,Pilar,PH140119000,Abra,Cordillera Administrative Region,9908,10223,42.82,38.43,18.33,FALSE,FALSE
1659,120.6018386,17.34145474,140127000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001659.jpg,Villaviciosa,PH140127000,Abra,Cordillera Administrative Region,5377,5392,49.07,39.16,14.26,FALSE,FALSE
1660,120.6366813,17.34145474,140127000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001660.jpg,Villaviciosa,PH140127000,Abra,Cordillera Administrative Region,5377,5392,49.07,39.16,14.26,FALSE,FALSE
1661,120.671524,17.34145474,140114000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001661.jpg,Luba,PH140114000,Abra,Cordillera Administrative Region,6391,6339,36.24,44.78,18.4,FALSE,FALSE
1662,120.7063667,17.34145474,140114000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001662.jpg,Luba,PH140114000,Abra,Cordillera Administrative Region,6391,6339,36.24,44.78,18.4,FALSE,FALSE
1663,120.7412093,17.34145474,140114000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001663.jpg,Luba,PH140114000,Abra,Cordillera Administrative Region,6391,6339,36.24,44.78,18.4,FALSE,FALSE
1665,120.8108947,17.34145474,140102000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001665.jpg,Boliney,PH140102000,Abra,Cordillera Administrative Region,4063,3573,50.55,65.98,18.84,FALSE,FALSE
1666,120.8457374,17.34145474,140102000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001666.jpg,Boliney,PH140102000,Abra,Cordillera Administrative Region,4063,3573,50.55,65.98,18.84,FALSE,FALSE
1667,120.88058,17.34145474,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001667.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1668,120.9154227,17.34145474,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001668.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1670,120.9851081,17.34145474,143208000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001670.jpg,Pasil,PH143208000,Kalinga,Cordillera Administrative Region,9626,9644,26.52,41.18,27.68,FALSE,FALSE
1671,121.0199508,17.34145474,143208000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001671.jpg,Pasil,PH143208000,Kalinga,Cordillera Administrative Region,9626,9644,26.52,41.18,27.68,FALSE,FALSE
1672,121.0547934,17.34145474,143208000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001672.jpg,Pasil,PH143208000,Kalinga,Cordillera Administrative Region,9626,9644,26.52,41.18,27.68,FALSE,FALSE
1673,121.0896361,17.34145474,143208000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001673.jpg,Pasil,PH143208000,Kalinga,Cordillera Administrative Region,9626,9644,26.52,41.18,27.68,FALSE,FALSE
1674,121.1244788,17.34145474,143206000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001674.jpg,Lubuagan,PH143206000,Kalinga,Cordillera Administrative Region,9369,8733,24.8,26.14,26.6,FALSE,FALSE
1675,121.1593215,17.34145474,143206000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001675.jpg,Lubuagan,PH143206000,Kalinga,Cordillera Administrative Region,9369,8733,24.8,26.14,26.6,FALSE,FALSE
1676,121.1941642,17.34145474,143206000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001676.jpg,Lubuagan,PH143206000,Kalinga,Cordillera Administrative Region,9369,8733,24.8,26.14,26.6,FALSE,FALSE
1677,121.2290068,17.34145474,143214000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001677.jpg,Tanudan,PH143214000,Kalinga,Cordillera Administrative Region,8529,9534,30.65,40.7,38.55,FALSE,FALSE
1678,121.2638495,17.34145474,143214000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001678.jpg,Tanudan,PH143214000,Kalinga,Cordillera Administrative Region,8529,9534,30.65,40.7,38.55,FALSE,FALSE
1679,121.2986922,17.34145474,143214000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001679.jpg,Tanudan,PH143214000,Kalinga,Cordillera Administrative Region,8529,9534,30.65,40.7,38.55,FALSE,FALSE
1680,121.3335349,17.34145474,143214000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001680.jpg,Tanudan,PH143214000,Kalinga,Cordillera Administrative Region,8529,9534,30.65,40.7,38.55,FALSE,FALSE
1681,121.3683776,17.34145474,143214000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001681.jpg,Tanudan,PH143214000,Kalinga,Cordillera Administrative Region,8529,9534,30.65,40.7,38.55,FALSE,FALSE
1682,121.4032202,17.34145474,143213000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001682.jpg,City of Tabuk,PH143213000,Kalinga,Cordillera Administrative Region,103912,110642,17.32,8.79,17.7,FALSE,TRUE
1683,121.4380629,17.34145474,143213000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001683.jpg,City of Tabuk,PH143213000,Kalinga,Cordillera Administrative Region,103912,110642,17.32,8.79,17.7,FALSE,TRUE
1684,121.4729056,17.34145474,143213000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001684.jpg,City of Tabuk,PH143213000,Kalinga,Cordillera Administrative Region,103912,110642,17.32,8.79,17.7,FALSE,TRUE
1686,121.542591,17.34145474,143213000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001686.jpg,City of Tabuk,PH143213000,Kalinga,Cordillera Administrative Region,103912,110642,17.32,8.79,17.7,FALSE,TRUE
1687,121.5774336,17.34145474,23122000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001687.jpg,Quezon,PH023122000,Isabela,Region II,24522,25860,23.81,24.2,18.03,FALSE,FALSE
1688,121.6122763,17.34145474,23122000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001688.jpg,Quezon,PH023122000,Isabela,Region II,24522,25860,23.81,24.2,18.03,FALSE,FALSE
1689,121.647119,17.34145474,23122000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001689.jpg,Quezon,PH023122000,Isabela,Region II,24522,25860,23.81,24.2,18.03,FALSE,FALSE
1690,121.6819617,17.34145474,23136000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001690.jpg,Santo Tomas,PH023136000,Isabela,Region II,21688,23005,18.46,23.38,21.17,FALSE,FALSE
1691,121.7168044,17.34145474,23136000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001691.jpg,Santo Tomas,PH023136000,Isabela,Region II,21688,23005,18.46,23.38,21.17,FALSE,FALSE
1692,121.751647,17.34145474,23136000,0.299156904,1,CNN_DIMG_PHI_2015_ST_384_3840_001692.jpg,Santo Tomas,PH023136000,Isabela,Region II,21688,23005,18.46,23.38,21.17,FALSE,FALSE
1693,121.7864897,17.34145474,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001693.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1694,121.8213324,17.34145474,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001694.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1695,121.8561751,17.34145474,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001695.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1696,121.8910178,17.34145474,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001696.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1697,121.9258604,17.34145474,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001697.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1698,121.9607031,17.34145474,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001698.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1699,121.9955458,17.34145474,23106000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001699.jpg,Cabagan,PH023106000,Isabela,Region II,45732,50174,16.55,19.31,17.17,FALSE,FALSE
1700,122.0303885,17.34145474,23106000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001700.jpg,Cabagan,PH023106000,Isabela,Region II,45732,50174,16.55,19.31,17.17,FALSE,FALSE
1701,122.0652312,17.34145474,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001701.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1702,122.1000738,17.34145474,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001702.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1703,122.1349165,17.34145474,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001703.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1704,122.1697592,17.34145474,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001704.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1705,122.2046019,17.34145474,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001705.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1706,122.2394446,17.34145474,23111000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001706.jpg,Divilacan,PH023111000,Isabela,Region II,5034,5687,23.58,45.72,26.15,FALSE,FALSE
1708,122.3788153,17.34145474,23111000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001708.jpg,Divilacan,PH023111000,Isabela,Region II,5034,5687,23.58,45.72,26.15,FALSE,FALSE
1709,120.4276252,17.30661206,12927000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001709.jpg,Santiago,PH012927000,Ilocos Sur,Region I,17958,18759,20.88,24.68,13.02,FALSE,FALSE
1710,120.4624679,17.30661206,12927000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001710.jpg,Santiago,PH012927000,Ilocos Sur,Region I,17958,18759,20.88,24.68,13.02,FALSE,FALSE
1711,120.4973106,17.30661206,12904000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001711.jpg,Burgos,PH012904000,Ilocos Sur,Region I,11679,12224,26.5,31.58,13.08,FALSE,FALSE
1712,120.5321533,17.30661206,12904000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001712.jpg,Burgos,PH012904000,Ilocos Sur,Region I,11679,12224,26.5,31.58,13.08,FALSE,FALSE
1713,120.5669959,17.30661206,12917000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001713.jpg,San Emilio,PH012917000,Ilocos Sur,Region I,7427,7407,23.65,24.38,18.83,FALSE,FALSE
1714,120.6018386,17.30661206,140127000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001714.jpg,Villaviciosa,PH140127000,Abra,Cordillera Administrative Region,5377,5392,49.07,39.16,14.26,FALSE,FALSE
1715,120.6366813,17.30661206,140114000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001715.jpg,Luba,PH140114000,Abra,Cordillera Administrative Region,6391,6339,36.24,44.78,18.4,FALSE,FALSE
1716,120.671524,17.30661206,140114000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001716.jpg,Luba,PH140114000,Abra,Cordillera Administrative Region,6391,6339,36.24,44.78,18.4,FALSE,FALSE
1718,120.7412093,17.30661206,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001718.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1719,120.776052,17.30661206,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001719.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1721,120.8457374,17.30661206,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001721.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1722,120.88058,17.30661206,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001722.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1723,120.9154227,17.30661206,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001723.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1724,120.9502654,17.30661206,143208000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001724.jpg,Pasil,PH143208000,Kalinga,Cordillera Administrative Region,9626,9644,26.52,41.18,27.68,FALSE,FALSE
1725,120.9851081,17.30661206,143208000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001725.jpg,Pasil,PH143208000,Kalinga,Cordillera Administrative Region,9626,9644,26.52,41.18,27.68,FALSE,FALSE
1726,121.0199508,17.30661206,143208000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001726.jpg,Pasil,PH143208000,Kalinga,Cordillera Administrative Region,9626,9644,26.52,41.18,27.68,FALSE,FALSE
1727,121.0547934,17.30661206,143208000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001727.jpg,Pasil,PH143208000,Kalinga,Cordillera Administrative Region,9626,9644,26.52,41.18,27.68,FALSE,FALSE
1728,121.0896361,17.30661206,143208000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001728.jpg,Pasil,PH143208000,Kalinga,Cordillera Administrative Region,9626,9644,26.52,41.18,27.68,FALSE,FALSE
1729,121.1244788,17.30661206,143215000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001729.jpg,Tinglayan,PH143215000,Kalinga,Cordillera Administrative Region,12557,12868,34.06,26.42,30.53,FALSE,FALSE
1730,121.1593215,17.30661206,143215000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001730.jpg,Tinglayan,PH143215000,Kalinga,Cordillera Administrative Region,12557,12868,34.06,26.42,30.53,FALSE,FALSE
1732,121.2290068,17.30661206,143214000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001732.jpg,Tanudan,PH143214000,Kalinga,Cordillera Administrative Region,8529,9534,30.65,40.7,38.55,FALSE,FALSE
1733,121.2638495,17.30661206,143214000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001733.jpg,Tanudan,PH143214000,Kalinga,Cordillera Administrative Region,8529,9534,30.65,40.7,38.55,FALSE,FALSE
1734,121.2986922,17.30661206,143214000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001734.jpg,Tanudan,PH143214000,Kalinga,Cordillera Administrative Region,8529,9534,30.65,40.7,38.55,FALSE,FALSE
1737,121.4032202,17.30661206,143213000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001737.jpg,City of Tabuk,PH143213000,Kalinga,Cordillera Administrative Region,103912,110642,17.32,8.79,17.7,FALSE,TRUE
1738,121.4380629,17.30661206,143213000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001738.jpg,City of Tabuk,PH143213000,Kalinga,Cordillera Administrative Region,103912,110642,17.32,8.79,17.7,FALSE,TRUE
1739,121.4729056,17.30661206,143213000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001739.jpg,City of Tabuk,PH143213000,Kalinga,Cordillera Administrative Region,103912,110642,17.32,8.79,17.7,FALSE,TRUE
1740,121.5077483,17.30661206,143213000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001740.jpg,City of Tabuk,PH143213000,Kalinga,Cordillera Administrative Region,103912,110642,17.32,8.79,17.7,FALSE,TRUE
1741,121.542591,17.30661206,23122000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001741.jpg,Quezon,PH023122000,Isabela,Region II,24522,25860,23.81,24.2,18.03,FALSE,FALSE
1742,121.5774336,17.30661206,23122000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001742.jpg,Quezon,PH023122000,Isabela,Region II,24522,25860,23.81,24.2,18.03,FALSE,FALSE
1743,121.6122763,17.30661206,23122000,0.256777555,1,CNN_DIMG_PHI_2015_ST_384_3840_001743.jpg,Quezon,PH023122000,Isabela,Region II,24522,25860,23.81,24.2,18.03,FALSE,FALSE
1745,121.6819617,17.30661206,23118000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001745.jpg,Delfin Albano,PH023118000,Isabela,Region II,25422,26614,19.85,16.32,13.61,FALSE,FALSE
1746,121.7168044,17.30661206,23118000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001746.jpg,Delfin Albano,PH023118000,Isabela,Region II,25422,26614,19.85,16.32,13.61,FALSE,FALSE
1747,121.751647,17.30661206,23118000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001747.jpg,Delfin Albano,PH023118000,Isabela,Region II,25422,26614,19.85,16.32,13.61,FALSE,FALSE
1748,121.7864897,17.30661206,23118000,0.140444592,1,CNN_DIMG_PHI_2015_ST_384_3840_001748.jpg,Delfin Albano,PH023118000,Isabela,Region II,25422,26614,19.85,16.32,13.61,FALSE,FALSE
1749,121.8213324,17.30661206,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001749.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1750,121.8561751,17.30661206,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001750.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1751,121.8910178,17.30661206,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001751.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1752,121.9258604,17.30661206,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001752.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1753,121.9607031,17.30661206,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001753.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1754,121.9955458,17.30661206,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001754.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1755,122.0303885,17.30661206,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001755.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1756,122.0652312,17.30661206,23137000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001756.jpg,Tumauini,PH023137000,Isabela,Region II,58463,67650,19.76,20.34,18.05,FALSE,FALSE
1757,122.1000738,17.30661206,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001757.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1758,122.1349165,17.30661206,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001758.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1759,122.1697592,17.30661206,23117000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001759.jpg,Maconacon,PH023117000,Isabela,Region II,3615,4253,9.89,29.26,20.86,FALSE,FALSE
1760,122.2046019,17.30661206,23111000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001760.jpg,Divilacan,PH023111000,Isabela,Region II,5034,5687,23.58,45.72,26.15,FALSE,FALSE
1761,122.2394446,17.30661206,23111000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001761.jpg,Divilacan,PH023111000,Isabela,Region II,5034,5687,23.58,45.72,26.15,FALSE,FALSE
1762,122.2742872,17.30661206,23111000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001762.jpg,Divilacan,PH023111000,Isabela,Region II,5034,5687,23.58,45.72,26.15,FALSE,FALSE
1763,122.3091299,17.30661206,23111000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001763.jpg,Divilacan,PH023111000,Isabela,Region II,5034,5687,23.58,45.72,26.15,FALSE,FALSE
1764,122.3439726,17.30661206,23111000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001764.jpg,Divilacan,PH023111000,Isabela,Region II,5034,5687,23.58,45.72,26.15,FALSE,FALSE
1766,122.413658,17.30661206,23111000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001766.jpg,Divilacan,PH023111000,Isabela,Region II,5034,5687,23.58,45.72,26.15,FALSE,FALSE
1767,120.4276252,17.27176938,12927000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001767.jpg,Santiago,PH012927000,Ilocos Sur,Region I,17958,18759,20.88,24.68,13.02,FALSE,FALSE
1768,120.4624679,17.27176938,12927000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001768.jpg,Santiago,PH012927000,Ilocos Sur,Region I,17958,18759,20.88,24.68,13.02,FALSE,FALSE
1769,120.4973106,17.27176938,12902000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001769.jpg,Banayoyo,PH012902000,Ilocos Sur,Region I,7694,7748,20.9,23.1,12,FALSE,FALSE
1770,120.5321533,17.27176938,12911000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001770.jpg,Lidlidda,PH012911000,Ilocos Sur,Region I,4398,4647,17.27,34.39,11.08,FALSE,FALSE
1771,120.5669959,17.27176938,12917000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001771.jpg,San Emilio,PH012917000,Ilocos Sur,Region I,7427,7407,23.65,24.38,18.83,FALSE,FALSE
1772,120.6018386,17.27176938,12917000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001772.jpg,San Emilio,PH012917000,Ilocos Sur,Region I,7427,7407,23.65,24.38,18.83,FALSE,FALSE
1773,120.6366813,17.27176938,12917000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001773.jpg,San Emilio,PH012917000,Ilocos Sur,Region I,7427,7407,23.65,24.38,18.83,FALSE,FALSE
1774,120.671524,17.27176938,140114000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001774.jpg,Luba,PH140114000,Abra,Cordillera Administrative Region,6391,6339,36.24,44.78,18.4,FALSE,FALSE
1775,120.7063667,17.27176938,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001775.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1776,120.7412093,17.27176938,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001776.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1777,120.776052,17.27176938,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001777.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1778,120.8108947,17.27176938,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001778.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1779,120.8457374,17.27176938,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001779.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1780,120.88058,17.27176938,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001780.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
1781,120.9154227,17.27176938,140126000,0,1,CNN_DIMG_PHI_2015_ST_384_3840_001781.jpg,Tubo,PH140126000,Abra,Cordillera Administrative Region,5719,5699,56.36,51.66,30.48,FALSE,FALSE
